TAZ_O,TAZ_D,volume
17031600400,17031242900,0
17031600400,17031243000,0
17031600400,17031243100,0
17031600400,17031243200,0
17031600400,17031243300,0
17031600400,17031243400,1
17031600400,17031243500,6
17031600400,17031271200,0
17031600400,17031271300,0
17031600400,17031271800,0
17031600400,17031280100,13
17031600400,17031280400,0
17031600400,17031280800,0
17031600400,17031280900,0
17031600400,17031281900,38
17031600400,17031282700,0
17031600400,17031282800,0
17031600400,17031283100,6
17031600400,17031283200,1
17031600400,17031283800,0
17031600400,17031291600,1
17031600400,17031301200,0
17031600400,17031310200,11
17031600400,17031310300,2
17031600400,17031310400,1
17031600400,17031310500,1
17031600400,17031310600,18
17031600400,17031310700,2
17031600400,17031310800,11
17031600400,17031310900,7
17031600400,17031320100,46
17031600400,17031320400,23
17031600400,17031320600,19
17031600400,17031330100,87
17031600400,17031330200,6
17031600400,17031340300,0
17031600400,17031340400,3
17031600400,17031340500,13
17031600400,17031340600,2
17031600400,17031350100,3
17031600400,17031350400,0
17031600400,17031351000,10
17031600400,17031351100,0
17031600400,17031351400,1
17031600400,17031351500,0
17031600400,17031360200,0
17031600400,17031380500,0
17031600400,17031590700,1
17031600400,17031600600,2
17031600400,17031600700,3
17031600400,17031600900,2
17031600400,17031830700,1
17031600400,17031830900,0
17031600400,17031831000,0
17031600400,17031831900,1
17031600400,17031832000,1
17031600400,17031832100,2
17031600400,17031832200,0
17031600400,17031832300,0
17031600400,17031832400,0
17031600400,17031832500,1
17031600400,17031832600,4
17031600400,17031832900,1
17031600400,17031833000,49
17031600400,17031833100,16
17031600400,17031833300,3
17031600400,17031835500,0
17031600400,17031835900,0
17031600400,17031836500,0
17031600400,17031836600,0
17031600400,17031836700,1
17031600400,17031836800,0
17031600400,17031836900,0
17031600400,17031837000,0
17031600400,17031837100,3
17031600400,17031837300,0
17031600400,17031837400,0
17031600400,17031837800,1
17031600400,17031838000,1
17031600400,17031838100,21
17031600400,17031838200,12
17031600400,17031838300,8
17031600400,17031838600,0
17031600400,17031839000,27
17031600400,17031839100,89
17031600400,17031839200,2
17031600400,17031839500,0
17031600400,17031839600,0
17031600400,17031839700,7
17031600400,17031839800,3
17031600400,17031839900,8
17031600400,17031840000,5
17031600400,17031840100,1
17031600400,17031840200,4
17031600400,17031840300,0
17031600400,17031840400,13
17031600400,17031840700,0
17031600400,17031841000,26
17031600400,17031841100,126
17031600400,17031841200,7
17031600400,17031841300,3
17031600400,17031841900,53
17031600400,17031842000,9
17031600400,17031842200,5
17031600400,17031842300,14
17031600400,17031842600,22
17031600400,17031842900,13
17031600400,17031843100,3
17031600400,17031843200,9
17031600400,17031843300,4
17031600400,17031843700,0
17031600600,17031031400,2
17031600600,17031031501,0
17031600600,17031031502,0
17031600600,17031031700,1
17031600600,17031032100,0
17031600600,17031050100,1
17031600600,17031050500,1
17031600600,17031050600,0
17031600600,17031050700,0
17031600600,17031050800,1
17031600600,17031050900,0
17031600600,17031051000,0
17031600600,17031051100,0
17031600600,17031051200,0
17031600600,17031051300,0
17031600600,17031051400,0
17031600600,17031060100,0
17031600600,17031060200,0
17031600600,17031060300,0
17031600600,17031060400,1
17031600600,17031060500,0
17031600600,17031060800,0
17031600600,17031060900,0
17031600600,17031061000,1
17031600600,17031061100,4
17031600600,17031061200,0
17031600600,17031061500,0
17031600600,17031061800,0
17031600600,17031061901,3
17031600600,17031061902,0
17031600600,17031062000,3
17031600600,17031062100,2
17031600600,17031062200,0
17031600600,17031062300,1
17031600600,17031062400,0
17031600600,17031062500,0
17031600600,17031062600,0
17031600600,17031062700,0
17031600600,17031062800,3
17031600600,17031062900,2
17031600600,17031063000,5
17031600600,17031063100,0
17031600600,17031063200,2
17031600600,17031063301,1
17031600600,17031063302,1
17031600600,17031063303,0
17031600600,17031063400,1
17031600600,17031070101,0
17031600600,17031070102,0
17031600600,17031070103,2
17031600600,17031070200,0
17031600600,17031070300,0
17031600600,17031070400,0
17031600600,17031070500,0
17031600600,17031070600,0
17031600600,17031070700,0
17031600600,17031071000,0
17031600600,17031071100,1
17031600600,17031071200,3
17031600600,17031071300,1
17031600600,17031071400,4
17031600600,17031071500,5
17031600600,17031071600,0
17031600600,17031071700,0
17031600600,17031071800,0
17031600600,17031080100,1
17031600600,17031080201,4
17031600600,17031080202,0
17031600600,17031080300,0
17031600600,17031080400,0
17031600600,17031081000,1
17031600600,17031081100,4
17031600600,17031081201,14
17031600600,17031081202,1
17031600600,17031081300,3
17031600600,17031081401,2
17031600600,17031081402,10
17031600600,17031081403,15
17031600600,17031081500,22
17031600600,17031081600,18
17031600600,17031081700,32
17031600600,17031081800,13
17031600600,17031081900,0
17031600600,17031210100,1
17031600600,17031210900,1
17031600600,17031220300,0
17031600600,17031220400,3
17031600600,17031221200,0
17031600600,17031221300,0
17031600600,17031221400,7
17031600600,17031221500,3
17031600600,17031221600,0
17031600600,17031222200,1
17031600600,17031222500,0
17031600600,17031222600,0
17031600600,17031230100,0
17031600600,17031230900,2
17031600600,17031240200,1
17031600600,17031240300,3
17031600600,17031240500,1
17031600600,17031240600,0
17031600600,17031240700,1
17031600600,17031240800,0
17031600600,17031240900,1
17031600600,17031241000,0
17031600600,17031241100,1
17031600600,17031241200,1
17031600600,17031241300,0
17031600600,17031241400,10
17031600600,17031241500,4
17031600600,17031241600,3
17031600600,17031242000,2
17031600600,17031242100,6
17031600600,17031242200,4
17031600600,17031242300,5
17031600600,17031242400,2
17031600600,17031242500,2
17031600600,17031242600,4
17031600600,17031242700,1
17031600600,17031242800,0
17031600600,17031242900,1
17031600600,17031243000,1
17031600600,17031243100,3
17031600600,17031243200,0
17031600600,17031243300,3
17031600600,17031243400,4
17031600600,17031243500,4
17031600600,17031271200,0
17031600600,17031271300,0
17031600600,17031271800,0
17031600600,17031280100,10
17031600600,17031280400,0
17031600600,17031280800,0
17031600600,17031280900,0
17031600600,17031281900,20
17031600600,17031282700,0
17031600600,17031282800,0
17031600600,17031283100,0
17031600600,17031283200,0
17031600600,17031283800,0
17031600600,17031291600,0
17031600600,17031301200,0
17031600600,17031310200,5
17031600600,17031310300,1
17031600600,17031310400,0
17031600600,17031310500,9
17031600600,17031310600,28
17031600600,17031310700,0
17031600600,17031310800,7
17031600600,17031310900,8
17031600600,17031320100,13
17031600600,17031320400,30
17031600600,17031320600,18
17031600600,17031330100,41
17031600600,17031330200,6
17031600600,17031340300,0
17031600600,17031340400,0
17031600600,17031340500,14
17031600600,17031340600,7
17031600600,17031350100,1
17031600600,17031350400,0
17031600600,17031351000,1
17031600600,17031351100,0
17031600600,17031351400,0
17031600600,17031351500,0
17031600600,17031360200,0
17031600600,17031380500,0
17031600600,17031590700,0
17031600600,17031600400,0
17031600600,17031600700,0
17031600600,17031600900,1
17031600600,17031830700,0
17031600600,17031830900,0
17031600600,17031831000,2
17031600600,17031831900,1
17031600600,17031832000,0
17031600600,17031832100,0
17031600600,17031832200,1
17031600600,17031832300,0
17031600600,17031832400,2
17031600600,17031832500,1
17031600600,17031832600,2
17031600600,17031832900,0
17031600600,17031833000,51
17031600600,17031833100,4
17031600600,17031833300,3
17031600600,17031835500,0
17031600600,17031835900,2
17031600600,17031836500,0
17031600600,17031836600,0
17031600600,17031836700,0
17031600600,17031836800,0
17031600600,17031836900,0
17031600600,17031837000,0
17031600600,17031837100,0
17031600600,17031837300,0
17031600600,17031837400,0
17031600600,17031837800,1
17031600600,17031838000,1
17031600600,17031838100,4
17031600600,17031838200,4
17031600600,17031838300,0
17031600600,17031838600,0
17031600600,17031839000,8
17031600600,17031839100,73
17031600600,17031839200,1
17031600600,17031839500,0
17031600600,17031839600,0
17031600600,17031839700,3
17031600600,17031839800,1
17031600600,17031839900,1
17031600600,17031840000,1
17031600600,17031840100,0
17031600600,17031840200,1
17031600600,17031840300,1
17031600600,17031840400,4
17031600600,17031840700,0
17031600600,17031841000,8
17031600600,17031841100,21
17031600600,17031841200,2
17031600600,17031841300,1
17031600600,17031841900,22
17031600600,17031842000,2
17031600600,17031842200,3
17031600600,17031842300,3
17031600600,17031842600,5
17031600600,17031842900,4
17031600600,17031843100,0
17031600600,17031843200,10
17031600600,17031843300,1
17031600600,17031843700,0
17031600700,17031031400,2
17031600700,17031031501,0
17031600700,17031031502,0
17031600700,17031031700,1
17031600700,17031032100,0
17031600700,17031050100,0
17031600700,17031050500,2
17031600700,17031050600,0
17031600700,17031050700,0
17031600700,17031050800,0
17031600700,17031050900,0
17031600700,17031051000,1
17031600700,17031051100,0
17031600700,17031051200,0
17031600700,17031051300,0
17031600700,17031051400,0
17031600700,17031060100,0
17031600700,17031060200,1
17031600700,17031060300,0
17031600700,17031060400,0
17031600700,17031060500,0
17031600700,17031060800,1
17031600700,17031060900,2
17031600700,17031061000,0
17031600700,17031061100,0
17031600700,17031061200,0
17031600700,17031061500,1
17031600700,17031061800,0
17031600700,17031061901,0
17031600700,17031061902,1
17031600700,17031062000,0
17031600700,17031062100,2
17031600700,17031062200,0
17031600700,17031062300,0
17031600700,17031062400,1
17031600700,17031062500,0
17031600700,17031062600,0
17031600700,17031062700,0
17031600700,17031062800,0
17031600700,17031062900,1
17031600700,17031063000,15
17031600700,17031063100,0
17031600700,17031063200,1
17031600700,17031063301,0
17031600700,17031063302,1
17031600700,17031063303,1
17031600700,17031063400,0
17031600700,17031070101,1
17031600700,17031070102,2
17031600700,17031070103,0
17031600700,17031070200,2
17031600700,17031070300,1
17031600700,17031070400,0
17031600700,17031070500,0
17031600700,17031070600,0
17031600700,17031070700,0
17031600700,17031071000,0
17031600700,17031071100,2
17031600700,17031071200,1
17031600700,17031071300,0
17031600700,17031071400,0
17031600700,17031071500,5
17031600700,17031071600,0
17031600700,17031071700,0
17031600700,17031071800,0
17031600700,17031080100,0
17031600700,17031080201,2
17031600700,17031080202,1
17031600700,17031080300,1
17031600700,17031080400,0
17031600700,17031081000,3
17031600700,17031081100,4
17031600700,17031081201,6
17031600700,17031081202,7
17031600700,17031081300,8
17031600700,17031081401,12
17031600700,17031081402,3
17031600700,17031081403,15
17031600700,17031081500,12
17031600700,17031081600,8
17031600700,17031081700,15
17031600700,17031081800,21
17031600700,17031081900,0
17031600700,17031210100,0
17031600700,17031210900,1
17031600700,17031220300,1
17031600700,17031220400,0
17031600700,17031221200,0
17031600700,17031221300,1
17031600700,17031221400,1
17031600700,17031221500,0
17031600700,17031221600,2
17031600700,17031222200,0
17031600700,17031222500,0
17031600700,17031222600,0
17031600700,17031230100,1
17031600700,17031230900,2
17031600700,17031240200,0
17031600700,17031240300,1
17031600700,17031240500,1
17031600700,17031240600,1
17031600700,17031240700,0
17031600700,17031240800,0
17031600700,17031240900,0
17031600700,17031241000,0
17031600700,17031241100,1
17031600700,17031241200,0
17031600700,17031241300,0
17031600700,17031241400,6
17031600700,17031241500,4
17031600700,17031241600,3
17031600700,17031242000,2
17031600700,17031242100,0
17031600700,17031242200,4
17031600700,17031242300,4
17031600700,17031242400,4
17031600700,17031242500,0
17031600700,17031242600,2
17031600700,17031242700,0
17031600700,17031242800,0
17031600700,17031242900,0
17031600700,17031243000,0
17031600700,17031243100,0
17031600700,17031243200,3
17031600700,17031243300,1
17031600700,17031243400,3
17031600700,17031243500,3
17031600700,17031271200,0
17031600700,17031271300,0
17031600700,17031271800,0
17031600700,17031280100,9
17031600700,17031280400,1
17031600700,17031280800,0
17031600700,17031280900,0
17031600700,17031281900,15
17031600700,17031282700,1
17031600700,17031282800,1
17031600700,17031283100,1
17031600700,17031283200,1
17031600700,17031283800,0
17031600700,17031291600,0
17031600700,17031301200,0
17031600700,17031310200,4
17031600700,17031310300,3
17031600700,17031310400,1
17031600700,17031310500,7
17031600700,17031310600,14
17031600700,17031310700,0
17031600700,17031310800,11
17031600700,17031310900,6
17031600700,17031320100,16
17031600700,17031320400,16
17031600700,17031320600,8
17031600700,17031330100,42
17031600700,17031330200,6
17031600700,17031340300,0
17031600700,17031340400,1
17031600700,17031340500,8
17031600700,17031340600,1
17031600700,17031350100,1
17031600700,17031350400,0
17031600700,17031351000,1
17031600700,17031351100,0
17031600700,17031351400,2
17031600700,17031351500,0
17031600700,17031360200,0
17031600700,17031380500,0
17031600700,17031590700,1
17031600700,17031600400,0
17031600700,17031600600,0
17031600700,17031600900,4
17031600700,17031830700,0
17031600700,17031830900,3
17031600700,17031831000,1
17031600700,17031831900,1
17031600700,17031832000,2
17031600700,17031832100,0
17031600700,17031832200,3
17031600700,17031832300,3
17031600700,17031832400,3
17031600700,17031832500,4
17031600700,17031832600,0
17031600700,17031832900,0
17031600700,17031833000,28
17031600700,17031833100,12
17031600700,17031833300,3
17031600700,17031835500,0
17031600700,17031835900,0
17031600700,17031836500,0
17031600700,17031836600,0
17031600700,17031836700,0
17031600700,17031836800,0
17031600700,17031836900,0
17031600700,17031837000,0
17031600700,17031837100,0
17031600700,17031837300,0
17031600700,17031837400,0
17031600700,17031837800,0
17031600700,17031838000,0
17031600700,17031838100,8
17031600700,17031838200,15
17031600700,17031838300,2
17031600700,17031838600,0
17031600700,17031839000,15
17031600700,17031839100,58
17031600700,17031839200,0
17031600700,17031839500,0
17031600700,17031839600,1
17031600700,17031839700,7
17031600700,17031839800,2
17031600700,17031839900,4
17031600700,17031840000,1
17031600700,17031840100,0
17031600700,17031840200,0
17031600700,17031840300,1
17031600700,17031840400,2
17031600700,17031840700,0
17031600700,17031841000,5
17031600700,17031841100,31
17031600700,17031841200,9
17031600700,17031841300,2
17031600700,17031841900,29
17031600700,17031842000,1
17031600700,17031842200,4
17031600700,17031842300,6
17031600700,17031842600,5
17031600700,17031842900,10
17031600700,17031843100,2
17031600700,17031843200,17
17031600700,17031843300,3
17031600700,17031843700,3
17031600900,17031031400,4
17031600900,17031031501,0
17031600900,17031031502,0
17031600900,17031031700,3
17031600900,17031032100,8
17031600900,17031050100,1
17031600900,17031050500,0
17031600900,17031050600,3
17031600900,17031050700,1
17031600900,17031050800,0
17031600900,17031050900,0
17031600900,17031051000,0
17031600900,17031051100,0
17031600900,17031051200,0
17031600900,17031051300,1
17031600900,17031051400,0
17031600900,17031060100,0
17031600900,17031060200,0
17031600900,17031060300,0
17031600900,17031060400,0
17031600900,17031060500,0
17031600900,17031060800,1
17031600900,17031060900,7
17031600900,17031061000,3
17031600900,17031061100,2
17031600900,17031061200,2
17031600900,17031061500,0
17031600900,17031061800,0
17031600900,17031061901,1
17031600900,17031061902,2
17031600900,17031062000,8
17031600900,17031062100,6
17031600900,17031062200,0
17031600900,17031062300,0
17031600900,17031062400,0
17031600900,17031062500,1
17031600900,17031062600,0
17031600900,17031062700,1
17031600900,17031062800,3
17031600900,17031062900,3
17031600900,17031063000,12
17031600900,17031063100,3
17031600900,17031063200,1
17031600900,17031063301,2
17031600900,17031063302,2
17031600900,17031063303,0
17031600900,17031063400,2
17031600900,17031070101,2
17031600900,17031070102,3
17031600900,17031070103,1
17031600900,17031070200,2
17031600900,17031070300,5
17031600900,17031070400,1
17031600900,17031070500,0
17031600900,17031070600,3
17031600900,17031070700,2
17031600900,17031071000,3
17031600900,17031071100,4
17031600900,17031071200,0
17031600900,17031071300,1
17031600900,17031071400,2
17031600900,17031071500,10
17031600900,17031071600,0
17031600900,17031071700,0
17031600900,17031071800,0
17031600900,17031080100,1
17031600900,17031080201,3
17031600900,17031080202,11
17031600900,17031080300,7
17031600900,17031080400,1
17031600900,17031081000,3
17031600900,17031081100,5
17031600900,17031081201,17
17031600900,17031081202,1
17031600900,17031081300,20
17031600900,17031081401,62
17031600900,17031081402,36
17031600900,17031081403,44
17031600900,17031081500,41
17031600900,17031081600,22
17031600900,17031081700,66
17031600900,17031081800,53
17031600900,17031081900,0
17031600900,17031210100,3
17031600900,17031210900,1
17031600900,17031220300,3
17031600900,17031220400,14
17031600900,17031221200,1
17031600900,17031221300,14
17031600900,17031221400,3
17031600900,17031221500,4
17031600900,17031221600,4
17031600900,17031222200,2
17031600900,17031222500,1
17031600900,17031222600,4
17031600900,17031230100,0
17031600900,17031230900,2
17031600900,17031240200,1
17031600900,17031240300,9
17031600900,17031240500,3
17031600900,17031240600,1
17031600900,17031240700,1
17031600900,17031240800,1
17031600900,17031240900,2
17031600900,17031241000,1
17031600900,17031241100,4
17031600900,17031241200,0
17031600900,17031241300,1
17031600900,17031241400,17
17031600900,17031241500,13
17031600900,17031241600,6
17031600900,17031242000,13
17031600900,17031242100,6
17031600900,17031242200,5
17031600900,17031242300,5
17031600900,17031242400,12
17031600900,17031242500,2
17031600900,17031242600,9
17031600900,17031242700,0
17031600900,17031242800,1
17031600900,17031242900,0
17031600900,17031243000,0
17031600900,17031243100,4
17031600900,17031243200,5
17031600900,17031243300,5
17031600900,17031243400,6
17031600900,17031243500,9
17031600900,17031271200,0
17031600900,17031271300,0
17031600900,17031271800,0
17031600900,17031280100,42
17031600900,17031280400,2
17031600900,17031280800,0
17031600900,17031280900,0
17031600900,17031281900,34
17031600900,17031282700,0
17031600900,17031282800,3
17031600900,17031283100,5
17031600900,17031283200,3
17031600900,17031283800,1
17031600900,17031291600,1
17031600900,17031301200,5
17031600900,17031310200,20
17031600900,17031310300,13
17031600900,17031310400,5
17031600900,17031310500,6
17031600900,17031310600,57
17031600900,17031310700,2
17031600900,17031310800,13
17031600900,17031310900,17
17031600900,17031320100,64
17031600900,17031320400,37
17031600900,17031320600,26
17031600900,17031330100,127
17031600900,17031330200,3
17031600900,17031340300,1
17031600900,17031340400,2
17031600900,17031340500,26
17031600900,17031340600,19
17031600900,17031350100,4
17031600900,17031350400,1
17031600900,17031351000,21
17031600900,17031351100,2
17031600900,17031351400,2
17031600900,17031351500,0
17031600900,17031360200,0
17031600900,17031380500,0
17031600900,17031590700,8
17031600900,17031600400,1
17031600900,17031600600,3
17031600900,17031600700,3
17031600900,17031830700,6
17031600900,17031830900,3
17031600900,17031831000,1
17031600900,17031831900,1
17031600900,17031832000,1
17031600900,17031832100,1
17031600900,17031832200,2
17031600900,17031832300,1
17031600900,17031832400,1
17031600900,17031832500,7
17031600900,17031832600,1
17031600900,17031832900,1
17031600900,17031833000,105
17031600900,17031833100,24
17031600900,17031833300,9
17031600900,17031835500,1
17031600900,17031835900,5
17031600900,17031836500,0
17031600900,17031836600,0
17031600900,17031836700,6
17031600900,17031836800,0
17031600900,17031836900,0
17031600900,17031837000,0
17031600900,17031837100,0
17031600900,17031837300,0
17031600900,17031837400,0
17031600900,17031837800,5
17031600900,17031838000,5
17031600900,17031838100,21
17031600900,17031838200,18
17031600900,17031838300,1
17031600900,17031838600,0
17031600900,17031839000,45
17031600900,17031839100,162
17031600900,17031839200,13
17031600900,17031839500,4
17031600900,17031839600,1
17031600900,17031839700,15
17031600900,17031839800,2
17031600900,17031839900,14
17031600900,17031840000,2
17031600900,17031840100,1
17031600900,17031840200,11
17031600900,17031840300,11
17031600900,17031840400,43
17031600900,17031840700,3
17031600900,17031841000,30
17031600900,17031841100,60
17031600900,17031841200,3
17031600900,17031841300,14
17031600900,17031841900,56
17031600900,17031842000,10
17031600900,17031842200,5
17031600900,17031842300,26
17031600900,17031842600,20
17031600900,17031842900,30
17031600900,17031843100,5
17031600900,17031843200,62
17031600900,17031843300,7
17031600900,17031843700,0
17031830700,17031031400,641
17031830700,17031031501,95
17031830700,17031031502,136
17031830700,17031031700,280
17031830700,17031032100,557
17031830700,17031050100,89
17031830700,17031050500,42
17031830700,17031050600,60
17031830700,17031050700,16
17031830700,17031050800,18
17031830700,17031050900,11
17031830700,17031051000,7
17031830700,17031051100,22
17031830700,17031051200,9
17031830700,17031051300,12
17031830700,17031051400,33
17031830700,17031060100,51
17031830700,17031060200,79
17031830700,17031060300,52
17031830700,17031060400,149
17031830700,17031060500,42
17031830700,17031060800,280
17031830700,17031060900,523
17031830700,17031061000,385
17031830700,17031061100,229
17031830700,17031061200,62
17031830700,17031061500,60
17031830700,17031061800,57
17031830700,17031061901,178
17031830700,17031061902,133
17031830700,17031062000,324
17031830700,17031062100,740
17031830700,17031062200,121
17031830700,17031062300,41
17031830700,17031062400,40
17031830700,17031062500,81
17031830700,17031062600,18
17031830700,17031062700,74
17031830700,17031062800,94
17031830700,17031062900,117
17031830700,17031063000,258
17031830700,17031063100,131
17031830700,17031063200,208
17031830700,17031063301,80
17031830700,17031063302,158
17031830700,17031063303,26
17031830700,17031063400,193
17031830700,17031070101,118
17031830700,17031070102,80
17031830700,17031070103,27
17031830700,17031070200,146
17031830700,17031070300,126
17031830700,17031070400,48
17031830700,17031070500,23
17031830700,17031070600,46
17031830700,17031070700,59
17031830700,17031071000,51
17031830700,17031071100,70
17031830700,17031071200,84
17031830700,17031071300,76
17031830700,17031071400,121
17031830700,17031071500,298
17031830700,17031071600,3
17031830700,17031071700,4
17031830700,17031071800,51
17031830700,17031080100,59
17031830700,17031080201,27
17031830700,17031080202,85
17031830700,17031080300,171
17031830700,17031080400,44
17031830700,17031081000,103
17031830700,17031081100,87
17031830700,17031081201,426
17031830700,17031081202,108
17031830700,17031081300,270
17031830700,17031081401,359
17031830700,17031081402,245
17031830700,17031081403,439
17031830700,17031081500,503
17031830700,17031081600,218
17031830700,17031081700,551
17031830700,17031081800,341
17031830700,17031081900,10
17031830700,17031210100,70
17031830700,17031210900,56
17031830700,17031220300,23
17031830700,17031220400,48
17031830700,17031221200,16
17031830700,17031221300,65
17031830700,17031221400,48
17031830700,17031221500,34
17031830700,17031221600,18
17031830700,17031222200,10
17031830700,17031222500,11
17031830700,17031222600,3
17031830700,17031230100,2
17031830700,17031230900,5
17031830700,17031240200,17
17031830700,17031240300,33
17031830700,17031240500,56
17031830700,17031240600,14
17031830700,17031240700,5
17031830700,17031240800,2
17031830700,17031240900,11
17031830700,17031241000,9
17031830700,17031241100,30
17031830700,17031241200,18
17031830700,17031241300,11
17031830700,17031241400,172
17031830700,17031241500,97
17031830700,17031241600,54
17031830700,17031242000,73
17031830700,17031242100,88
17031830700,17031242200,33
17031830700,17031242300,31
17031830700,17031242400,28
17031830700,17031242500,27
17031830700,17031242600,24
17031830700,17031242700,3
17031830700,17031242800,10
17031830700,17031242900,5
17031830700,17031243000,28
17031830700,17031243100,13
17031830700,17031243200,21
17031830700,17031243300,39
17031830700,17031243400,30
17031830700,17031243500,81
17031830700,17031271200,1
17031830700,17031271300,2
17031830700,17031271800,0
17031830700,17031280100,233
17031830700,17031280400,3
17031830700,17031280800,0
17031830700,17031280900,2
17031830700,17031281900,353
17031830700,17031282700,3
17031830700,17031282800,1
17031830700,17031283100,7
17031830700,17031283200,2
17031830700,17031283800,4
17031830700,17031291600,0
17031830700,17031301200,2
17031830700,17031310200,18
17031830700,17031310300,9
17031830700,17031310400,2
17031830700,17031310500,7
17031830700,17031310600,71
17031830700,17031310700,8
17031830700,17031310800,10
17031830700,17031310900,16
17031830700,17031320100,673
17031830700,17031320400,236
17031830700,17031320600,153
17031830700,17031330100,322
17031830700,17031330200,23
17031830700,17031340300,0
17031830700,17031340400,3
17031830700,17031340500,10
17031830700,17031340600,1
17031830700,17031350100,5
17031830700,17031350400,2
17031830700,17031351000,41
17031830700,17031351100,1
17031830700,17031351400,0
17031830700,17031351500,0
17031830700,17031360200,1
17031830700,17031380500,0
17031830700,17031590700,9
17031830700,17031600400,0
17031830700,17031600600,1
17031830700,17031600700,0
17031830700,17031600900,3
17031830700,17031830900,115
17031830700,17031831000,44
17031830700,17031831900,134
17031830700,17031832000,247
17031830700,17031832100,207
17031830700,17031832200,48
17031830700,17031832300,70
17031830700,17031832400,29
17031830700,17031832500,88
17031830700,17031832600,110
17031830700,17031832900,4
17031830700,17031833000,500
17031830700,17031833100,133
17031830700,17031833300,16
17031830700,17031835500,2
17031830700,17031835900,15
17031830700,17031836500,3
17031830700,17031836600,3
17031830700,17031836700,14
17031830700,17031836800,2
17031830700,17031836900,2
17031830700,17031837000,2
17031830700,17031837100,4
17031830700,17031837300,0
17031830700,17031837400,1
17031830700,17031837800,20
17031830700,17031838000,7
17031830700,17031838100,70
17031830700,17031838200,67
17031830700,17031838300,61
17031830700,17031838600,0
17031830700,17031839000,132
17031830700,17031839100,651
17031830700,17031839200,11
17031830700,17031839500,0
17031830700,17031839600,3
17031830700,17031839700,9
17031830700,17031839800,1
17031830700,17031839900,2
17031830700,17031840000,0
17031830700,17031840100,1
17031830700,17031840200,0
17031830700,17031840300,0
17031830700,17031840400,0
17031830700,17031840700,3
17031830700,17031841000,48
17031830700,17031841100,27
17031830700,17031841200,6
17031830700,17031841300,12
17031830700,17031841900,103
17031830700,17031842000,2
17031830700,17031842200,192
17031830700,17031842300,117
17031830700,17031842600,14
17031830700,17031842900,12
17031830700,17031843100,15
17031830700,17031843200,16
17031830700,17031843300,8
17031830700,17031843700,79
17031830900,17031031400,137
17031830900,17031031501,20
17031830900,17031031502,67
17031830900,17031031700,106
17031830900,17031032100,199
17031830900,17031050100,63
17031830900,17031050500,89
17031830900,17031050600,49
17031830900,17031050700,24
17031830900,17031050800,10
17031830900,17031050900,9
17031830900,17031051000,25
17031830900,17031051100,42
17031830900,17031051200,39
17031830900,17031051300,56
17031830900,17031051400,97
17031830900,17031060100,52
17031830900,17031060200,55
17031830900,17031060300,61
17031830900,17031060400,100
17031830900,17031060500,17
17031830900,17031060800,77
17031830900,17031060900,177
17031830900,17031061000,85
17031830900,17031061100,177
17031830900,17031061200,80
17031830900,17031061500,127
17031830900,17031061800,31
17031830900,17031061901,76
17031830900,17031061902,58
17031830900,17031062000,197
17031830900,17031062100,210
17031830900,17031062200,95
17031830900,17031062300,36
17031830900,17031062400,23
17031830900,17031062500,54
17031830900,17031062600,76
17031830900,17031062700,110
17031830900,17031062800,139
17031830900,17031062900,112
17031830900,17031063000,195
17031830900,17031063100,98
17031830900,17031063200,178
17031830900,17031063301,57
17031830900,17031063302,143
17031830900,17031063303,18
17031830900,17031063400,143
17031830900,17031070101,116
17031830900,17031070102,102
17031830900,17031070103,37
17031830900,17031070200,209
17031830900,17031070300,200
17031830900,17031070400,123
17031830900,17031070500,67
17031830900,17031070600,119
17031830900,17031070700,176
17031830900,17031071000,88
17031830900,17031071100,219
17031830900,17031071200,132
17031830900,17031071300,118
17031830900,17031071400,144
17031830900,17031071500,293
17031830900,17031071600,9
17031830900,17031071700,8
17031830900,17031071800,86
17031830900,17031080100,121
17031830900,17031080201,56
17031830900,17031080202,114
17031830900,17031080300,259
17031830900,17031080400,137
17031830900,17031081000,163
17031830900,17031081100,131
17031830900,17031081201,261
17031830900,17031081202,85
17031830900,17031081300,195
17031830900,17031081401,235
17031830900,17031081402,183
17031830900,17031081403,326
17031830900,17031081500,404
17031830900,17031081600,181
17031830900,17031081700,649
17031830900,17031081800,456
17031830900,17031081900,18
17031830900,17031210100,178
17031830900,17031210900,199
17031830900,17031220300,51
17031830900,17031220400,199
17031830900,17031221200,109
17031830900,17031221300,335
17031830900,17031221400,236
17031830900,17031221500,199
17031830900,17031221600,101
17031830900,17031222200,169
17031830900,17031222500,61
17031830900,17031222600,40
17031830900,17031230100,18
17031830900,17031230900,155
17031830900,17031240200,36
17031830900,17031240300,106
17031830900,17031240500,212
17031830900,17031240600,57
17031830900,17031240700,16
17031830900,17031240800,17
17031830900,17031240900,42
17031830900,17031241000,49
17031830900,17031241100,130
17031830900,17031241200,62
17031830900,17031241300,32
17031830900,17031241400,521
17031830900,17031241500,233
17031830900,17031241600,173
17031830900,17031242000,107
17031830900,17031242100,163
17031830900,17031242200,126
17031830900,17031242300,117
17031830900,17031242400,122
17031830900,17031242500,132
17031830900,17031242600,195
17031830900,17031242700,19
17031830900,17031242800,29
17031830900,17031242900,26
17031830900,17031243000,56
17031830900,17031243100,49
17031830900,17031243200,53
17031830900,17031243300,48
17031830900,17031243400,100
17031830900,17031243500,203
17031830900,17031271200,0
17031830900,17031271300,0
17031830900,17031271800,0
